Unnamed: 0,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
412,2014.0,Alaska,4.0,9319.0,Private,,Room,Board
413,2014.0,Alaska,2.0,4652.0,Public,In-State,Fees,Tuition
414,2014.0,Alaska,4.0,6141.0,Public,In-State,Fees,Tuition
415,2014.0,Alaska,4.0,9556.0,Public,In-State,Room,Board
416,2014.0,Alaska,2.0,4569.0,Public,Out-of-State,Fees,Tuition
417,2014.0,Alaska,4.0,18458.0,Public,Out-of-State,Fees,Tuition
418,2014.0,Alaska,4.0,9556.0,Public,Out-of-State,Room,Board
419,2014.0,Arizona,4.0,11462.0,Private,,Fees,Tuition
420,2014.0,Arizona,4.0,8734.0,Private,,Room,Board
421,2014.0,Arizona,2.0,1949.0,Public,In-State,Fees,Tuition
422,2014.0,Arizona,4.0,9906.0,Public,In-State,Fees,Tuition
424,2014.0,Arizona,2.0,7994.0,Public,Out-of-State,Fees,Tuition
425,2014.0,Arizona,4.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
426,2014.0,Arizona,4.0,9877.0,Public,Out-of-State,Room,Board
427,2014.0,Arkansas,4.0,19104.0,Private,,Fees,Tuition
428,2014.0,Arkansas,4.0,,Private,,Room,Board
429,2014.0,Arkansas,2.0,2812.0,Public,In-State,Fees,Tuition
430,2014.0,Arkansas,4.0,6894.0,Public,In-State,Fees,Tuition
431,2014.0,Arkansas,4.0,7760.0,Public,In-State,Room,Board
432,2014.0,Arkansas,2.0,4905.0,Public,Out-of-State,Fees,Tuition
433,2014.0,Arkansas,4.0,16266.0,Public,Out-of-State,Fees,Tuition
435,2014.0,California,4.0,29678.0,Private,,Fees,Tuition
436,2014.0,California,4.0,,Private,,Room,Board
437,2014.0,California,2.0,1233.0,Public,In-State,Fees,Tuition
438,2014.0,California,4.0,8903.0,Public,In-State,Fees,Tuition
439,2014.0,California,4.0,12380.0,Public,In-State,Room,Board
441,2014.0,California,4.0,30663.0,Public,Out-of-State,Fees,Tuition
442,2014.0,California,4.0,12380.0,Public,Out-of-State,Room,Board
443,2014.0,Colorado,4.0,20359.0,Private,,Fees,Tuition
444,2014.0,Colorado,4.0,11114.0,Private,,Room,Board
445,2014.0,Colorado,2.0,3160.0,Public,In-State,Fees,Tuition
446,2014.0,Colorado,4.0,8228.0,Public,In-State,Fees,Tuition
447,2014.0,Colorado,4.0,10751.0,Public,In-State,Room,Board
448,2014.0,Colorado,2.0,9261.0,Public,Out-of-State,Fees,Tuition
449,2014.0,Colorado,4.0,26233.0,Public,Out-of-State,Fees,Tuition
450,2014.0,Colorado,4.0,10751.0,Public,Out-of-State,Room,Board
451,2014.0,Connecticut,4.0,35407.0,Private,,Fees,Tuition
452,2014.0,Connecticut,4.0,13311.0,Private,,Room,Board
453,2014.0,Connecticut,2.0,3824.0,Public,In-State,Fees,Tuition
455,2014.0,Connecticut,4.0,11514.0,Public,In-State,Room,Board
456,2014.0,Connecticut,2.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
458,2014.0,Connecticut,4.0,11514.0,Public,Out-of-State,Room,Board
459,2014.0,Delaware,4.0,13444.0,Private,,Fees,Tuition
460,2014.0,Delaware,4.0,10777.0,Private,,Room,Board
461,2014.0,Delaware,2.0,7123.934782608696,Public,In-State,Fees,Tuition
462,2014.0,Delaware,4.0,11278.0,Public,In-State,Fees,Tuition
463,2014.0,Delaware,4.0,11408.0,Public,In-State,Room,Board
464,2014.0,Delaware,2.0,7910.0,Public,Out-of-State,Fees,Tuition
465,2014.0,Delaware,4.0,27162.0,Public,Out-of-State,Fees,Tuition
467,2014.0,District of Columbia,4.0,36723.0,Private,,Fees,Tuition
468,2014.0,District of Columbia,4.0,13171.0,Private,,Room,Board
469,2014.0,District of Columbia,4.0,7255.0,Public,In-State,Fees,Tuition
470,2014.0,District of Columbia,4.0,14535.0,Public,Out-of-State,Fees,Tuition
473,2014.0,Florida,2.0,7123.934782608696,Public,In-State,Fees,Tuition
474,2014.0,Florida,4.0,4423.0,Public,In-State,Fees,Tuition
475,2014.0,Florida,4.0,9949.0,Public,In-State,Room,Board
476,2014.0,Florida,2.0,9362.0,Public,Out-of-State,Fees,Tuition
477,2014.0,Florida,4.0,17077.0,Public,Out-of-State,Fees,Tuition
478,2014.0,Florida,4.0,9949.0,Public,Out-of-State,Room,Board
479,2014.0,Georgia,4.0,23521.0,Private,,Fees,Tuition
481,2014.0,Georgia,2.0,2926.0,Public,In-State,Fees,Tuition
482,2014.0,Georgia,4.0,6614.0,Public,In-State,Fees,Tuition
483,2014.0,Georgia,4.0,9448.0,Public,In-State,Room,Board
484,2014.0,Georgia,2.0,7816.0,Public,Out-of-State,Fees,Tuition
486,2014.0,Georgia,4.0,9448.0,Public,Out-of-State,Room,Board
487,2014.0,Hawaii,4.0,15073.0,Private,,Fees,Tuition
488,2014.0,Hawaii,4.0,12193.0,Private,,Room,Board
489,2014.0,Hawaii,2.0,2608.0,Public,In-State,Fees,Tuition
490,2014.0,Hawaii,4.0,8216.0,Public,In-State,Fees,Tuition
491,2014.0,Hawaii,4.0,9812.0,Public,In-State,Room,Board
492,2014.0,Hawaii,2.0,7360.0,Public,Out-of-State,Fees,Tuition
493,2014.0,Hawaii,4.0,25021.0,Public,Out-of-State,Fees,Tuition
494,2014.0,Hawaii,4.0,9812.0,Public,Out-of-State,Room,Board
495,2014.0,Idaho,4.0,6736.0,Private,,Fees,Tuition
496,2014.0,Idaho,4.0,7427.0,Private,,Room,Board
497,2014.0,Idaho,2.0,2963.0,Public,In-State,Fees,Tuition
498,2014.0,Idaho,4.0,6315.0,Public,In-State,Fees,Tuition
499,2014.0,Idaho,4.0,7503.0,Public,In-State,Room,Board
500,2014.0,Idaho,2.0,7355.0,Public,Out-of-State,Fees,Tuition
501,2014.0,Idaho,4.0,18875.0,Public,Out-of-State,Fees,Tuition
502,2014.0,Idaho,4.0,7503.0,Public,Out-of-State,Room,Board
503,2014.0,Illinois,4.0,27504.0,Private,,Fees,Tuition
504,2014.0,Illinois,4.0,11125.0,Private,,Room,Board
505,2014.0,Illinois,2.0,3306.0,Public,In-State,Fees,Tuition
506,2014.0,Illinois,4.0,12520.0,Public,In-State,Fees,Tuition
507,2014.0,Illinois,4.0,10576.0,Public,In-State,Room,Board
508,2014.0,Illinois,2.0,9417.0,Public,Out-of-State,Fees,Tuition
509,2014.0,Illinois,4.0,27623.0,Public,Out-of-State,Fees,Tuition
510,2014.0,Illinois,4.0,10576.0,Public,Out-of-State,Room,Board
511,2014.0,Indiana,4.0,28035.0,Private,,Fees,Tuition
512,2014.0,Indiana,4.0,9929.0,Private,,Room,Board
513,2014.0,Indiana,2.0,3605.0,Public,In-State,Fees,Tuition
514,2014.0,Indiana,4.0,8443.0,Public,In-State,Fees,Tuition
516,2014.0,Indiana,2.0,7632.0,Public,Out-of-State,Fees,Tuition
517,2014.0,Indiana,4.0,27001.0,Public,Out-of-State,Fees,Tuition
518,2014.0,Indiana,4.0,9809.0,Public,Out-of-State,Room,Board
519,2014.0,Iowa,4.0,17492.0,Private,,Fees,Tuition
522,2014.0,Iowa,4.0,7839.0,Public,In-State,Fees,Tuition
523,2014.0,Iowa,4.0,8695.0,Public,In-State,Room,Board
524,2014.0,Iowa,2.0,5356.0,Public,Out-of-State,Fees,Tuition
525,2014.0,Iowa,4.0,23568.0,Public,Out-of-State,Fees,Tuition
526,2014.0,Iowa,4.0,8695.0,Public,Out-of-State,Room,Board
527,2014.0,Kansas,4.0,20122.0,Private,,Fees,Tuition
528,2014.0,Kansas,4.0,7841.0,Private,,Room,Board
529,2014.0,Kansas,2.0,2890.0,Public,In-State,Fees,Tuition
530,2014.0,Kansas,4.0,7387.0,Public,In-State,Fees,Tuition
531,2014.0,Kansas,4.0,7247.0,Public,In-State,Room,Board
533,2014.0,Kansas,4.0,18642.0,Public,Out-of-State,Fees,Tuition
534,2014.0,Kansas,4.0,7247.0,Public,Out-of-State,Room,Board
535,2014.0,Kentucky,4.0,21271.0,Private,,Fees,Tuition
536,2014.0,Kentucky,4.0,8256.0,Private,,Room,Board
537,2014.0,Kentucky,2.0,3487.0,Public,In-State,Fees,Tuition
538,2014.0,Kentucky,4.0,8715.0,Public,In-State,Fees,Tuition
539,2014.0,Kentucky,4.0,8566.0,Public,In-State,Room,Board
540,2014.0,Kentucky,2.0,12125.0,Public,Out-of-State,Fees,Tuition
541,2014.0,Kentucky,4.0,19979.0,Public,Out-of-State,Fees,Tuition
542,2014.0,Kentucky,4.0,8566.0,Public,Out-of-State,Room,Board
543,2014.0,Louisiana,4.0,30257.0,Private,,Fees,Tuition
544,2014.0,Louisiana,4.0,10787.0,Private,,Room,Board
545,2014.0,Louisiana,2.0,3178.0,Public,In-State,Fees,Tuition
546,2014.0,Louisiana,4.0,6585.0,Public,In-State,Fees,Tuition
547,2014.0,Louisiana,4.0,8656.0,Public,In-State,Room,Board
548,2014.0,Louisiana,2.0,6463.0,Public,Out-of-State,Fees,Tuition
550,2014.0,Louisiana,4.0,8656.0,Public,Out-of-State,Room,Board
552,2014.0,Maine,4.0,11523.0,Private,,Room,Board
553,2014.0,Maine,2.0,3545.0,Public,In-State,Fees,Tuition
554,2014.0,Maine,4.0,9368.0,Public,In-State,Fees,Tuition
555,2014.0,Maine,4.0,9755.0,Public,In-State,Room,Board
556,2014.0,Maine,2.0,6254.0,Public,Out-of-State,Fees,Tuition
557,2014.0,Maine,4.0,24791.0,Public,Out-of-State,Fees,Tuition
558,2014.0,Maine,4.0,9755.0,Public,Out-of-State,Room,Board
559,2014.0,Maryland,4.0,34316.0,Private,,Fees,Tuition
560,2014.0,Maryland,4.0,12707.0,Private,,Room,Board
561,2014.0,Maryland,2.0,3550.0,Public,In-State,Fees,Tuition
562,2014.0,Maryland,4.0,8320.0,Public,In-State,Fees,Tuition
563,2014.0,Maryland,4.0,10561.0,Public,In-State,Room,Board
564,2014.0,Maryland,2.0,8453.0,Public,Out-of-State,Fees,Tuition
565,2014.0,Maryland,4.0,20772.0,Public,Out-of-State,Fees,Tuition
566,2014.0,Maryland,4.0,10561.0,Public,Out-of-State,Room,Board
567,2014.0,Massachusetts,4.0,38009.0,Private,,Fees,Tuition
568,2014.0,Massachusetts,4.0,13475.0,Private,,Room,Board
569,2014.0,Massachusetts,2.0,4216.0,Public,In-State,Fees,Tuition
570,2014.0,Massachusetts,4.0,7123.934782608696,Public,In-State,Fees,Tuition
571,2014.0,Massachusetts,4.0,11115.0,Public,In-State,Room,Board
572,2014.0,Massachusetts,2.0,9561.0,Public,Out-of-State,Fees,Tuition
573,2014.0,Massachusetts,4.0,25461.0,Public,Out-of-State,Fees,Tuition
574,2014.0,Massachusetts,4.0,11115.0,Public,Out-of-State,Room,Board
575,2014.0,Michigan,4.0,,Private,,Fees,Tuition
577,2014.0,Michigan,2.0,2922.0,Public,In-State,Fees,Tuition
578,2014.0,Michigan,4.0,11295.0,Public,In-State,Fees,Tuition
579,2014.0,Michigan,4.0,9121.0,Public,In-State,Room,Board
580,2014.0,Michigan,2.0,6116.0,Public,Out-of-State,Fees,Tuition
581,2014.0,Michigan,4.0,32042.0,Public,Out-of-State,Fees,Tuition
582,2014.0,Michigan,4.0,9121.0,Public,Out-of-State,Room,Board
583,2014.0,Minnesota,4.0,27104.0,Private,,Fees,Tuition
584,2014.0,Minnesota,4.0,9143.0,Private,,Room,Board
585,2014.0,Minnesota,2.0,5387.0,Public,In-State,Fees,Tuition
586,2014.0,Minnesota,4.0,10355.0,Public,In-State,Fees,Tuition
587,2014.0,Minnesota,4.0,8034.0,Public,In-State,Room,Board
588,2014.0,Minnesota,2.0,6203.0,Public,Out-of-State,Fees,Tuition
590,2014.0,Minnesota,4.0,8034.0,Public,Out-of-State,Room,Board
591,2014.0,Mississippi,4.0,15042.0,Private,,Fees,Tuition
592,2014.0,Mississippi,4.0,6657.0,Private,,Room,Board
593,2014.0,Mississippi,2.0,2409.0,Public,In-State,Fees,Tuition
594,2014.0,Mississippi,4.0,6612.0,Public,In-State,Fees,Tuition
595,2014.0,Mississippi,4.0,7802.0,Public,In-State,Room,Board
596,2014.0,Mississippi,2.0,4467.0,Public,Out-of-State,Fees,Tuition
597,2014.0,Mississippi,4.0,15980.0,Public,Out-of-State,Fees,Tuition
598,2014.0,Mississippi,4.0,7802.0,Public,Out-of-State,Room,Board
599,2014.0,Missouri,4.0,19523.0,Private,,Fees,Tuition
600,2014.0,Missouri,4.0,8892.0,Private,,Room,Board
601,2014.0,Missouri,2.0,2850.0,Public,In-State,Fees,Tuition
602,2014.0,Missouri,4.0,7998.0,Public,In-State,Fees,Tuition
603,2014.0,Missouri,4.0,8789.0,Public,In-State,Room,Board
604,2014.0,Missouri,2.0,5470.0,Public,Out-of-State,Fees,Tuition
605,2014.0,Missouri,4.0,19319.0,Public,Out-of-State,Fees,Tuition
606,2014.0,Missouri,4.0,8789.0,Public,Out-of-State,Room,Board
607,2014.0,Montana,4.0,20868.0,Private,,Fees,Tuition
608,2014.0,Montana,4.0,7865.0,Private,,Room,Board
609,2014.0,Montana,2.0,7123.934782608696,Public,In-State,Fees,Tuition
610,2014.0,Montana,4.0,6323.0,Public,In-State,Fees,Tuition
611,2014.0,Montana,4.0,7123.934782608696,Public,In-State,Room,Board
613,2014.0,Montana,4.0,20797.0,Public,Out-of-State,Fees,Tuition
615,2014.0,Nebraska,4.0,19832.0,Private,,Fees,Tuition
616,2014.0,Nebraska,4.0,8052.0,Private,,Room,Board
617,2014.0,Nebraska,2.0,2670.0,Public,In-State,Fees,Tuition
618,2014.0,Nebraska,4.0,7081.0,Public,In-State,Fees,Tuition
619,2014.0,Nebraska,4.0,8556.0,Public,In-State,Room,Board
620,2014.0,Nebraska,2.0,3612.0,Public,Out-of-State,Fees,Tuition
621,2014.0,Nebraska,4.0,16734.0,Public,Out-of-State,Fees,Tuition
622,2014.0,Nebraska,4.0,8556.0,Public,Out-of-State,Room,Board
623,2014.0,Nevada,4.0,16169.0,Private,,Fees,Tuition
624,2014.0,Nevada,4.0,14576.0,Private,,Room,Board
625,2014.0,Nevada,2.0,2700.0,Public,In-State,Fees,Tuition
626,2014.0,Nevada,4.0,5029.0,Public,In-State,Fees,Tuition
627,2014.0,Nevada,4.0,11007.0,Public,In-State,Room,Board
628,2014.0,Nevada,2.0,9345.0,Public,Out-of-State,Fees,Tuition
629,2014.0,Nevada,4.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
630,2014.0,Nevada,4.0,11007.0,Public,Out-of-State,Room,Board
631,2014.0,New Hampshire,4.0,31029.0,Private,,Fees,Tuition
632,2014.0,New Hampshire,4.0,12461.0,Private,,Room,Board
633,2014.0,New Hampshire,2.0,7230.0,Public,In-State,Fees,Tuition
634,2014.0,New Hampshire,4.0,14469.0,Public,In-State,Fees,Tuition
635,2014.0,New Hampshire,4.0,10778.0,Public,In-State,Room,Board
636,2014.0,New Hampshire,2.0,15717.0,Public,Out-of-State,Fees,Tuition
637,2014.0,New Hampshire,4.0,25357.0,Public,Out-of-State,Fees,Tuition
638,2014.0,New Hampshire,4.0,10778.0,Public,Out-of-State,Room,Board
639,2014.0,New Jersey,4.0,32010.0,Private,,Fees,Tuition
641,2014.0,New Jersey,2.0,3929.0,Public,In-State,Fees,Tuition
642,2014.0,New Jersey,4.0,12266.0,Public,In-State,Fees,Tuition
643,2014.0,New Jersey,4.0,11980.0,Public,In-State,Room,Board
644,2014.0,New Jersey,2.0,6868.0,Public,Out-of-State,Fees,Tuition
645,2014.0,New Jersey,4.0,25637.0,Public,Out-of-State,Fees,Tuition
646,2014.0,New Jersey,4.0,11980.0,Public,Out-of-State,Room,Board
647,2014.0,New Mexico,4.0,17657.0,Private,,Fees,Tuition
648,2014.0,New Mexico,4.0,9811.0,Private,,Room,Board
649,2014.0,New Mexico,2.0,1443.0,Public,In-State,Fees,Tuition
651,2014.0,New Mexico,4.0,8132.0,Public,In-State,Room,Board
652,2014.0,New Mexico,2.0,4642.0,Public,Out-of-State,Fees,Tuition
653,2014.0,New Mexico,4.0,14647.0,Public,Out-of-State,Fees,Tuition
654,2014.0,New Mexico,4.0,8132.0,Public,Out-of-State,Room,Board
655,2014.0,New York,4.0,33825.0,Private,,Fees,Tuition
656,2014.0,New York,4.0,13230.0,Private,,Room,Board
657,2014.0,New York,2.0,4507.0,Public,In-State,Fees,Tuition
658,2014.0,New York,4.0,6892.0,Public,In-State,Fees,Tuition
659,2014.0,New York,4.0,12865.0,Public,In-State,Room,Board
660,2014.0,New York,2.0,8148.0,Public,Out-of-State,Fees,Tuition
661,2014.0,New York,4.0,17082.0,Public,Out-of-State,Fees,Tuition
663,2014.0,North Carolina,4.0,27284.0,Private,,Fees,Tuition
664,2014.0,North Carolina,4.0,10258.0,Private,,Room,Board
665,2014.0,North Carolina,2.0,2304.0,Public,In-State,Fees,Tuition
666,2014.0,North Carolina,4.0,6578.0,Public,In-State,Fees,Tuition
667,2014.0,North Carolina,4.0,8619.0,Public,In-State,Room,Board
668,2014.0,North Carolina,2.0,8255.0,Public,Out-of-State,Fees,Tuition
669,2014.0,North Carolina,4.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
670,2014.0,North Carolina,4.0,8619.0,Public,Out-of-State,Room,Board
671,2014.0,North Dakota,4.0,12408.0,Private,,Fees,Tuition
672,2014.0,North Dakota,4.0,5715.0,Private,,Room,Board
673,2014.0,North Dakota,2.0,3978.0,Public,In-State,Fees,Tuition
674,2014.0,North Dakota,4.0,6824.0,Public,In-State,Fees,Tuition
675,2014.0,North Dakota,4.0,6890.0,Public,In-State,Room,Board
676,2014.0,North Dakota,2.0,8157.0,Public,Out-of-State,Fees,Tuition
679,2014.0,Ohio,4.0,26917.0,Private,,Fees,Tuition
680,2014.0,Ohio,4.0,9939.0,Private,,Room,Board
681,2014.0,Ohio,2.0,3544.0,Public,In-State,Fees,Tuition
682,2014.0,Ohio,4.0,9443.0,Public,In-State,Fees,Tuition
683,2014.0,Ohio,4.0,10557.0,Public,In-State,Room,Board
684,2014.0,Ohio,2.0,7313.0,Public,Out-of-State,Fees,Tuition
685,2014.0,Ohio,4.0,21939.0,Public,Out-of-State,Fees,Tuition
686,2014.0,Ohio,4.0,10557.0,Public,Out-of-State,Room,Board
687,2014.0,Oklahoma,4.0,,Private,,Fees,Tuition
688,2014.0,Oklahoma,4.0,,Private,,Room,Board
689,2014.0,Oklahoma,2.0,3062.0,Public,In-State,Fees,Tuition
691,2014.0,Oklahoma,4.0,7452.0,Public,In-State,Room,Board
692,2014.0,Oklahoma,2.0,7461.0,Public,Out-of-State,Fees,Tuition
693,2014.0,Oklahoma,4.0,17009.0,Public,Out-of-State,Fees,Tuition
696,2014.0,Oregon,4.0,10786.0,Private,,Room,Board
698,2014.0,Oregon,4.0,8616.0,Public,In-State,Fees,Tuition
699,2014.0,Oregon,4.0,10537.0,Public,In-State,Room,Board
700,2014.0,Oregon,2.0,8038.0,Public,Out-of-State,Fees,Tuition
701,2014.0,Oregon,4.0,26144.0,Public,Out-of-State,Fees,Tuition
703,2014.0,Pennsylvania,4.0,34313.0,Private,,Fees,Tuition
704,2014.0,Pennsylvania,4.0,11926.0,Private,,Room,Board
705,2014.0,Pennsylvania,2.0,4352.0,Public,In-State,Fees,Tuition
706,2014.0,Pennsylvania,4.0,12607.0,Public,In-State,Fees,Tuition
707,2014.0,Pennsylvania,4.0,10164.0,Public,In-State,Room,Board
709,2014.0,Pennsylvania,4.0,23571.0,Public,Out-of-State,Fees,Tuition
710,2014.0,Pennsylvania,4.0,10164.0,Public,Out-of-State,Room,Board
711,2014.0,Rhode Island,4.0,35036.0,Private,,Fees,Tuition
712,2014.0,Rhode Island,4.0,11671.0,Private,,Room,Board
713,2014.0,Rhode Island,2.0,3944.0,Public,In-State,Fees,Tuition
714,2014.0,Rhode Island,4.0,10809.0,Public,In-State,Fees,Tuition
715,2014.0,Rhode Island,4.0,10952.0,Public,In-State,Room,Board
717,2014.0,Rhode Island,4.0,26763.0,Public,Out-of-State,Fees,Tuition
718,2014.0,Rhode Island,4.0,10952.0,Public,Out-of-State,Room,Board
719,2014.0,South Carolina,4.0,21769.0,Private,,Fees,Tuition
720,2014.0,South Carolina,4.0,8401.0,Private,,Room,Board
722,2014.0,South Carolina,4.0,11066.0,Public,In-State,Fees,Tuition
723,2014.0,South Carolina,4.0,8438.0,Public,In-State,Room,Board
724,2014.0,South Carolina,2.0,8063.0,Public,Out-of-State,Fees,Tuition
725,2014.0,South Carolina,4.0,27040.0,Public,Out-of-State,Fees,Tuition
726,2014.0,South Carolina,4.0,8438.0,Public,Out-of-State,Room,Board
727,2014.0,South Dakota,4.0,20114.0,Private,,Fees,Tuition
728,2014.0,South Dakota,4.0,7410.0,Private,,Room,Board
729,2014.0,South Dakota,2.0,4800.0,Public,In-State,Fees,Tuition
731,2014.0,South Dakota,4.0,6695.0,Public,In-State,Room,Board
732,2014.0,South Dakota,2.0,4822.0,Public,Out-of-State,Fees,Tuition
733,2014.0,South Dakota,4.0,10201.0,Public,Out-of-State,Fees,Tuition
734,2014.0,South Dakota,4.0,6695.0,Public,Out-of-State,Room,Board
735,2014.0,Tennessee,4.0,22561.0,Private,,Fees,Tuition
736,2014.0,Tennessee,4.0,9148.0,Private,,Room,Board
737,2014.0,Tennessee,2.0,3637.0,Public,In-State,Fees,Tuition
741,2014.0,Tennessee,4.0,23290.0,Public,Out-of-State,Fees,Tuition
742,2014.0,Tennessee,4.0,8307.0,Public,Out-of-State,Room,Board
743,2014.0,Texas,4.0,26382.0,Private,,Fees,Tuition
744,2014.0,Texas,4.0,9910.0,Private,,Room,Board
745,2014.0,Texas,2.0,1898.0,Public,In-State,Fees,Tuition
747,2014.0,Texas,4.0,7123.934782608696,Public,In-State,Room,Board
748,2014.0,Texas,2.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
749,2014.0,Texas,4.0,20420.0,Public,Out-of-State,Fees,Tuition
750,2014.0,Texas,4.0,8735.0,Public,Out-of-State,Room,Board
751,2014.0,Utah,4.0,7765.0,Private,,Fees,Tuition
753,2014.0,Utah,2.0,3342.0,Public,In-State,Fees,Tuition
754,2014.0,Utah,4.0,5656.0,Public,In-State,Fees,Tuition
755,2014.0,Utah,4.0,7147.0,Public,In-State,Room,Board
756,2014.0,Utah,2.0,10594.0,Public,Out-of-State,Fees,Tuition
757,2014.0,Utah,4.0,17441.0,Public,Out-of-State,Fees,Tuition
758,2014.0,Utah,4.0,7147.0,Public,Out-of-State,Room,Board
759,2014.0,Vermont,4.0,36449.0,Private,,Fees,Tuition
760,2014.0,Vermont,4.0,11460.0,Private,,Room,Board
761,2014.0,Vermont,2.0,5668.0,Public,In-State,Fees,Tuition
762,2014.0,Vermont,4.0,13952.0,Public,In-State,Fees,Tuition
763,2014.0,Vermont,4.0,10121.0,Public,In-State,Room,Board
764,2014.0,Vermont,2.0,11236.0,Public,Out-of-State,Fees,Tuition
765,2014.0,Vermont,4.0,33700.0,Public,Out-of-State,Fees,Tuition
766,2014.0,Vermont,4.0,10121.0,Public,Out-of-State,Room,Board
767,2014.0,Virginia,4.0,22280.0,Private,,Fees,Tuition
768,2014.0,Virginia,4.0,9548.0,Private,,Room,Board
769,2014.0,Virginia,2.0,4095.0,Public,In-State,Fees,Tuition
770,2014.0,Virginia,4.0,10531.0,Public,In-State,Fees,Tuition
771,2014.0,Virginia,4.0,9316.0,Public,In-State,Room,Board
772,2014.0,Virginia,2.0,8824.0,Public,Out-of-State,Fees,Tuition
773,2014.0,Virginia,4.0,28578.0,Public,Out-of-State,Fees,Tuition
774,2014.0,Virginia,4.0,9316.0,Public,Out-of-State,Room,Board
775,2014.0,Washington,4.0,31599.0,Private,,Fees,Tuition
776,2014.0,Washington,4.0,10266.0,Private,,Room,Board
777,2014.0,Washington,2.0,4026.0,Public,In-State,Fees,Tuition
778,2014.0,Washington,4.0,8766.0,Public,In-State,Fees,Tuition
779,2014.0,Washington,4.0,10519.0,Public,In-State,Room,Board
780,2014.0,Washington,2.0,7108.0,Public,Out-of-State,Fees,Tuition
781,2014.0,Washington,4.0,12468.229166666666,Public,Out-of-State,Fees,Tuition
782,2014.0,Washington,4.0,10519.0,Public,Out-of-State,Room,Board
783,2014.0,West Virginia,4.0,11050.0,Private,,Fees,Tuition
785,2014.0,West Virginia,2.0,3403.0,Public,In-State,Fees,Tuition
786,2014.0,West Virginia,4.0,5998.0,Public,In-State,Fees,Tuition
787,2014.0,West Virginia,4.0,8836.0,Public,In-State,Room,Board
788,2014.0,West Virginia,2.0,8357.0,Public,Out-of-State,Fees,Tuition
789,2014.0,West Virginia,4.0,17270.0,Public,Out-of-State,Fees,Tuition
790,2014.0,West Virginia,4.0,8836.0,Public,Out-of-State,Room,Board
791,2014.0,Wisconsin,4.0,26637.0,Private,,Fees,Tuition
793,2014.0,Wisconsin,2.0,4233.0,Public,In-State,Fees,Tuition
794,2014.0,Wisconsin,4.0,8406.0,Public,In-State,Fees,Tuition
795,2014.0,Wisconsin,4.0,7316.0,Public,In-State,Room,Board
796,2014.0,Wisconsin,2.0,6945.0,Public,Out-of-State,Fees,Tuition
797,2014.0,Wisconsin,4.0,20183.0,Public,Out-of-State,Fees,Tuition
799,2014.0,Wyoming,4.0,16620.0,Private,,Fees,Tuition
800,2014.0,Wyoming,2.0,2579.0,Public,In-State,Fees,Tuition
801,2014.0,Wyoming,4.0,3756.0,Public,In-State,Fees,Tuition
802,2014.0,Wyoming,4.0,9193.0,Public,In-State,Room,Board
803,2014.0,Wyoming,2.0,6353.0,Public,Out-of-State,Fees,Tuition
804,2014.0,Wyoming,4.0,11532.0,Public,Out-of-State,Fees,Tuition
805,2014.0,Wyoming,4.0,9193.0,Public,Out-of-State,Room,Board
806,2015.0,Alabama,4.0,14759.0,Private,,Fees,Tuition
807,2015.0,Alabama,4.0,9124.0,Private,,Room,Board
808,2015.0,Alabama,2.0,4120.0,Public,In-State,Fees,Tuition
810,2015.0,Alabama,4.0,7066.201342281879,Public,In-State,Room,Board
